,Tic,Date,Elapsed_Days,Type,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting,Modal,Positiv,Negativ,Pstv,Ngtv,Strong,Weak,Active,Passive,EMOT,Virtue,Vice,Ovrst,Undrst,Role,Need,Goal,Try,Means,Persist,Complet,Fail,Think,Know,Causal,Ought,Perceiv,Compare,EVAL,Solve,ABS
17,ABT,2015-08-04,271.0,10Q,-0.2765914876882637,0.2414065356726437,1.3567412121277604,-3.53219311499463,-0.984510577721357,-1.0,0.4001193572645799,0.3311414689294032,-0.3381610383874991,0.3351415776053084,-0.4439351784983405,0.39990332156108244,-0.00497091583464071,0.16779013143805066,-0.19842622102588847,0.1879368122847791,0.7331120274380879,0.05988031419540718,-0.08286372523287,0.0593747655692336,1.2043424386540753,-1.2660810478881888,0.9769386226354977,0.7002565272037122,-0.2692947066121314,0.4111294684704305,0.9450576647171762,0.17949010894143647,-21.723136850465075,-1.0,-0.6025663279923207,0.2787173539427392,-1.0,0.3412003881294019,0.002430946154920788,0.018003347484596643,0.31793264570572544,-0.1742125519197053
18,ABT,2015-11-05,93.0,10Q,-0.07477177399457191,-0.026068652849740914,0.1215368071170202,0.07887161773172124,-0.11075129533678763,0.0,-0.016683937823834205,-0.07129712345899586,-0.00041327289240822296,0.03839000480846533,0.0013737851451645078,0.03711169204892062,0.011799283153489437,-0.062031236283691116,0.025791719676459213,-0.00509420520734527,0.008769370024878542,-0.015311990052723434,-0.08335457773086141,-0.03130371874803917,0.09467573394104933,-0.07654577637821702,-0.0487491448348063,-0.03696275650406822,0.08452106651746538,0.004944785675623509,-0.4351251727093268,0.03833887256663038,-0.024445646141515565,0.0,-0.022131635228849977,0.04010813096442356,0.0,-0.010470165778412865,0.025261212792784926,-0.067969643934648,-0.002754021335303669,-0.10930011011874718
19,ABT,2016-05-04,181.0,10Q,0.2309523809523809,0.40098684210526314,-0.8049652432969217,0.052631578947368585,0.20833333333333337,0.0,0.6294736842105264,0.29428312159709613,-0.022676984184635485,-0.0722463960313704,0.03881261572969552,-0.03206379898696865,0.08871957203450642,0.12933578696002812,0.11446202382346737,-0.13135792796859747,-0.25288145690628605,0.011820335518214264,0.4946888286838039,-0.12539041447021015,-0.5763359364121692,0.26744680154785194,-1.1517649266414622,0.009694499648520982,-0.25270026988986793,-0.06215385569926646,-0.6590538348772074,0.5073302851685548,0.033094060873546605,0.0,0.09735510193445207,-0.32195258255329395,0.0,0.16860720642719262,-0.3503664612231444,-0.18213407242646373,0.04251111491223858,0.042868398283984366
20,ABT,2016-08-03,91.0,10Q,0.012471655328798237,-0.07926065162907259,0.061569016881827254,-0.10025062656641615,0.05555555555555558,0.0,0.00576441102756875,0.005963183821622975,-0.06752444588891648,0.002732761595360622,-0.06789869809087312,0.008966021402392443,0.018226702575446785,0.04465945220905754,0.02314777764228715,0.04906014040262752,-0.0320792438338362,-0.042264411033469895,-0.02334185527933985,-0.05556892577283412,-0.03127869829917718,-0.10698822120887264,-0.015975925664765356,0.0016583872213650208,0.028410070290698308,0.03623746156911767,-0.08223573859854538,-0.0684840295544955,0.8067039573518904,0.0,0.016056108580724038,-0.03702052791660937,0.0,0.09339365870109617,0.0691971678158908,-0.05298950153339388,-0.009079709939484149,0.20699594319607106
21,ABT,2016-11-03,92.0,10Q,0.147983831213645,-0.040476190476190554,-0.1386382280557834,0.30365769496204276,0.04589371980676327,0.0,-0.09523809523809512,-0.13300492610837433,0.0478590793400977,0.1190901867164117,0.041256297018808175,0.10129136428837682,-0.05394575745676722,0.06798339908644269,-0.022861853658052933,0.10013222938016508,-0.05936796771594821,0.009488277016207358,-0.030424508504300896,-0.025288186590551875,-0.018403400021894112,-0.04487948175068923,-0.04514628944799248,0.0021782939518300015,-0.025484049237116224,-0.04003846639586017,-0.045632767972505706,-0.021044960132404977,-0.10726034221234282,0.0,-0.06754278796696711,0.0803773494478982,0.0,-0.12518749031453025,0.05643209000511562,0.02102528206561416,-0.02461398707706519,-0.12055064192230147
22,ABT,2017-05-03,181.0,10Q,-0.29465462074157744,0.12799043062200965,0.2761303288050838,-0.35226405935788097,-0.1923583662714098,0.0,0.1004784688995215,0.1004784688995215,-0.04221786477476108,-0.11541674763839205,-0.08473688271330593,-0.07011731596140414,-0.0037060265820549887,-0.05759636381364408,0.019232068697787374,-0.06930910748228603,-0.15614850359774934,-0.08198696281644313,-0.04395121278500147,0.14704767561105703,0.2181684839972704,0.07097386318546484,0.29433329465159186,0.31126329823660615,0.2811852467236705,0.07307079454708032,0.6815505970221758,-0.1566581209207274,-1.6994436151395476,0.0,0.07055831660685674,-0.043270007074839856,1.0,0.1732205736653154,-0.009590912057450884,0.14844570805859958,-0.10874075498041025,-0.036329017600104874
23,ACET,2014-11-07,,10Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,ACET,2016-02-05,455.0,10Q,-0.003886853667557588,0.06973776221322359,-0.2794495738998066,0.19965351928831898,0.3556575463197069,0.0,-0.1280810534095187,0.05688888888888899,0.014697289528266433,-0.03553371789606685,0.009685014112347456,-0.024630055297949927,0.026560792890921503,0.07946817443073761,-0.054559904099439116,-0.10216972112390765,-0.4060028302747527,0.11417567035487863,-0.14670492685917436,0.08690147756057098,-0.10756661513772636,0.04435463185836097,-0.798011874737249,0.2269579464070639,-0.07030376561817886,0.10681057637849678,0.16959196658574005,0.09658897664327981,0.012736288255360106,0.0,-0.07952035013349801,-0.06767293174843425,0.6544982601313845,0.059726868891449514,0.02902014320493773,0.040986937108621335,-0.1896057235312525,-0.07288258594847008
25,ACET,2016-05-06,91.0,10Q,-0.24928479291023709,-0.06594378513429111,-0.1815326188771511,-0.1392846836531807,-0.21790946284809287,0.0,1.5641007158920828,-0.07911111111111113,-0.030913440325822106,0.009411090137422806,-0.02780331257803037,0.0210935256943946,0.05545426185498259,-0.0434751204927778,0.08072295216212755,0.004306151734896235,-0.05741939078842828,-0.01399840232531635,0.11879211664354761,-0.06016975429367177,-0.054897962960392066,-0.09809391730599615,0.06601631562392263,-0.07844154920264401,-0.21505480861631543,0.05770729176896883,0.0574302236068116,-0.08613770921208685,-0.04433182457952911,0.0,0.05996344096268014,0.019651632090642024,-0.06896476399095208,0.037301946016593535,-0.0606105293229785,-0.061240331719117025,-0.009161072061707465,-0.15712351626274745
26,ACET,2016-11-03,181.0,10Q,0.12101796708743584,0.013741411617738897,0.23305319251237555,0.21810578751316378,0.14655822860145262,0.0,-1.409335088465263,0.08240740740740726,0.03387760542980178,0.029540112097062865,0.013572030858255424,-0.020677344091195482,-0.0286863498132528,-0.050980199939612336,-0.032420011311833474,0.043284563146246735,0.003369409039030824,0.03324176245905819,-0.03693567220809313,0.03256550547210313,-0.0389632970655438,0.10483123061704391,-0.2700498517925235,-0.3301789382301624,0.2018624029942112,-0.018652867876285617,0.27721668485424167,-0.19505252544156837,0.164371581018266,0.0,0.10142360746405554,0.009787838515648017,-0.7007265102354431,0.24814951224078285,0.046366585455311804,-0.07371280561812243,0.05378670077726033,-0.004005319780010286
27,ACET,2017-02-03,92.0,10Q,0.10879653555907187,0.1076969299251258,-0.15837205183506653,-0.020727603528877703,-0.23181624628655229,0.0,0.5112397361690673,-0.11119784341303329,0.01953934483949249,0.13845732336504835,-0.04305632654394853,0.24556523178603373,-0.05250182373857626,0.1021880500825314,-0.08212914045500819,0.14809980364547348,0.3750138961984656,-0.10072258853373506,-0.009913850784427192,0.08759558863574801,-0.048765593929545714,-0.08982006668716391,0.28030740286759626,0.15587221298154907,-0.18554287609782838,0.020134845883306607,-0.5528036607419257,0.3027717064446118,0.13200842490386844,0.0,-0.12671111590953754,-0.15148216656728652,0.31236514422598305,-0.30536565035162844,-0.1483365977976856,0.08126910379301355,-0.10588400135478038,0.046409596900634065
28,ACET,2017-05-05,91.0,10Q,-0.07370320399239239,-0.26119640852924997,-0.13014271442282288,-0.1762718970190993,-0.12865877629331046,0.0,1.3400742379673274,-0.08296033395409919,0.004667911541368586,-0.050370925873772565,0.0181143411612833,-0.05282806659142669,0.046567202704113186,0.033927733007629746,0.0933539426502984,-0.0479545601498077,0.0919943699729926,0.00035508563385711067,-0.1686100961135476,-0.053673577518367876,0.032991622744686366,-0.03725600763728132,0.23230636007653316,-0.045379223664971935,0.028703052677038543,-0.04765498782036759,0.012999344376512623,-0.021549380478831814,0.1786170957214408,0.0,-0.06139523276000536,-0.02517114878431992,-0.009906242593356929,-0.037430385554820145,-0.049169371104694326,0.0033025007417784025,0.04728470384905037,-0.1073110746372341
29,ACU,2010-05-10,,10Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,ACU,2010-08-12,94.0,10Q,0.9283466473008958,0.3730204181811805,0.09722222222222221,-0.0698618863603836,-0.042705606832897036,0.0,-3.1843833980292624,-0.09053105778393822,-0.07428543787070063,0.28631878814889955,-0.09102540300125683,0.31428179959951486,-0.17163467100760965,0.18364282065678883,-0.1831395236743184,-0.06351541204412559,-0.2462438557107336,-0.1317396045181939,-0.025373336707989136,-0.22658774766800638,0.2446115588682185,0.0676157389084715,-0.029899995274067726,0.019001328405607865,-0.19772907527966588,0.027233318096822057,-0.14547842700382652,0.1446638414817707,-0.13916802026638164,0.0,-0.12352377313265672,0.0038600595505617896,0.0,-0.04481575655241721,0.25550968691841214,-0.12904461621594554,-0.10432661381075548,0.37620268395030887
31,ACU,2010-11-12,92.0,10Q,-0.35445962896943306,-0.07050790982722566,0.07954545454545447,0.1562365822241305,0.016305777154378864,0.0,0.27067781427291726,0.034566403881140184,0.02863047975122024,-0.1515595210509122,0.006920366227819219,-0.16326888141737061,-0.025477040983564292,-0.0853554011835862,-0.07703296190750808,0.19684636858961435,-0.01618624161548543,0.035199526938938575,-0.16648032100852506,0.23260824754273257,0.017346717024917746,0.010627512161929031,-0.06338365264857737,-0.044235335036537204,-0.2349972530970248,0.06243656670303044,-0.015177782069032641,-0.18187702175398113,-0.9844567084478153,0.0,0.020064673530482913,-0.04412989340940343,0.0,-0.004675633358295239,-0.25400187550703746,-0.07686785488601,0.0647463267269428,0.059016117044094596
32,ACU,2011-05-12,181.0,10Q,-0.7203024396006852,-0.8295812232566497,0.012559808612440437,-0.3614099116404148,0.8899521531100478,0.0,3.1091370558375635,-0.15463917525773208,0.1523184749753944,-0.10007642490444635,0.15388010382149842,-0.10818498386277398,0.28196578995636845,-0.2064856686285379,0.38208524746812655,-0.322083766720515,-0.3923749581074072,-0.06390331753506617,-0.22316783201314994,-0.1706348342653532,0.2267031720033459,0.26344779632114257,-0.28192355622474297,0.0013566729979666015,0.0013866111774478718,-0.13499317191628835,0.5087711534236377,0.0016617097393569757,0.9710930116156592,0.0,-0.005235438680957105,-0.0721268170392374,0.0,0.00037217209813034113,0.702990104464547,-0.23639565457682565,-0.15823869139921654,-0.505381235288655
33,ACU,2011-08-05,85.0,10Q,0.32748538011695927,0.8535539125979066,0.2713562753036436,0.11424539732261596,-0.8814229773677573,0.0,-3.093830534947286,0.17272006344171298,-0.08242068072888331,0.06825740929093493,-0.12149266292728156,0.07637466421574679,-0.1727817677345349,-0.014773969119646568,-0.3081226784390648,0.006649941594765507,0.037971095122153686,-0.016124231876645023,0.07903109707142686,0.0695428739349574,-0.10355622341306336,0.05881830347098638,-0.015969374491534793,0.08582516669703577,0.10869931546919287,0.14640498951446135,-1.0540927495678007,0.33267490198307037,-0.07455287277886535,0.0,0.1204245256935822,-0.07408512260282663,0.0,-0.0240079825116839,-0.82441775594484,0.16079536978242437,-0.04128940619124788,0.39819107084465744
34,ACU,2011-11-07,94.0,10Q,0.1702598120508565,0.0708446640234155,-0.03696900114810564,-0.0235621443596169,0.16523686736556809,0.0,-0.5201932547337502,-0.03562204836247007,0.02874981615152805,-0.0965628501421103,0.010163034522320369,-0.10401774329058777,0.006218256366963826,-0.1737212433264218,0.02567990762822181,-0.0484013899030199,-0.007626640381687366,0.02677380719303024,-0.1227627704207016,0.015006740009187447,-0.004653991789495993,-0.01417770174033306,-0.00983690852722896,-0.08637067206721549,-0.013365038043243294,0.036676041239289026,-0.00491663835636541,-0.16322463133429355,-0.009406739411653486,0.0,-0.011264417528446424,-0.009347720840648055,0.0,-0.003029217076004731,0.02503749152937229,-0.01049210304365833,0.02272690651919662,0.04018241730501548
35,ACU,2012-05-14,189.0,10Q,-0.36470425649530114,-0.5542938990720943,-0.13204809286898822,-0.17194365762428732,0.28823097626620997,0.0,2.930013637396773,-0.25995024875621886,0.2118099890241577,-0.2870633947696172,0.2573106014049895,-0.3147091676511662,0.07085582726699646,0.15861699278180663,0.12422985239934303,0.40597899192430775,0.37170379082695737,0.11790315834402443,0.14150587478141552,-0.009742421588859851,0.029322342874929963,0.2382922758306525,0.236158430996103,-0.03142519043808001,-0.042003652913913614,-0.15702388963470992,0.06711624223229018,-0.4377086292590957,0.12840989212704457,0.0,0.006254623004388726,0.09219470578619138,0.0,0.7351642633280961,-0.380459747509173,0.10240734332597123,0.3414586858857448,-0.4608269553891413
36,ACU,2012-08-14,92.0,10Q,1.3758790436005626,-0.1974965229485397,0.08245428973277047,-0.05261749668914961,0.06432869890018678,0.0,-3.0044496562359444,-0.2431923963634781,-0.1563549901199872,0.3213756092090757,-0.2028616285694702,0.2996461214971531,-0.09556155354408724,0.272515429629578,-0.2922067290431428,-0.2378767494493258,-0.08046667951679298,-0.19284201764149334,1.1127062525609444,0.11653472629721817,0.07505428804311265,0.7681508076251431,-0.40129213563283594,-0.17904745201831362,0.4305707045732696,0.009735118658979358,0.29641734408882925,-0.1196220183132981,12.911887889835734,0.0,-0.06319575835142999,-0.1552052794464207,0.0,-0.6984359654293919,0.14188060350921772,-0.2172148914452201,-0.2865575862518851,0.353299790251695
37,ACU,2013-05-10,269.0,10Q,-1.079191510997537,-0.12129522615526267,-0.26457479051524324,0.42229511226092575,-0.22179810550374246,0.0,3.515048783997437,0.07375480863781148,-0.059704351297024116,0.013838012114028242,0.001294845651111265,-0.01626433057603216,0.03863108196993836,-0.16002075059954457,0.27617106970682925,0.2149904427813577,0.07015980905331398,0.13561397667138952,-0.2044974791494465,0.06620940084070592,0.015845507991732788,-0.5597460150632616,0.28595019434080104,0.04780035550994188,-0.7042723565220319,-0.011212420252910138,-0.2585111386660457,-0.15571474775972505,3.4816439094925595,0.0,0.04146649085133869,0.0919614972503765,0.0,0.6784183491438711,0.12307624824875318,0.12025691286273721,0.19260096359391976,-0.2765870244352936
38,ACU,2013-08-13,95.0,10Q,0.3586622616356574,0.09904209680894827,0.1682316118935837,0.25808133472367034,0.10906971885960559,0.0,-2.6277734086413576,0.09248618860931901,-0.08355394889519208,0.0757569231664379,-0.07045342197653826,0.09230041513170373,-0.12826888609509346,0.08122405799258048,-0.27400121724597215,0.058049323232358674,-0.07847845179402113,-0.09517615901272891,-0.4207596971436429,-0.14838921004973404,-0.18785224279761836,-0.29336226044760605,0.03968109954387522,-0.14367349354841585,-0.08612989597948673,0.13105099627580374,-0.05184797608587288,-0.07773572960142627,-0.5982977985241682,0.0,-0.03399042239095218,0.031920578023515,0.0,-0.09124433448174452,0.07515607434098215,-0.10561272508918684,-0.15349226849964803,0.5186099786753638
39,ACU,2013-11-08,87.0,10Q,0.034044145155256444,-0.03995448223542786,0.11111111111111116,-0.18508863399374342,-0.04399971613086362,0.0,-0.3079526226734347,0.15856651939126176,0.06436030944307514,-0.1890672243951259,-0.003948391976472898,-0.19444170170945663,0.08267882476107258,-0.22656569026737228,0.10838994760336551,-0.2574410275704442,-0.004347586135443171,-0.019345713881376736,0.127551332863447,0.049881065949069936,0.11263226894967349,0.09530404350737265,-0.10321884435433692,0.1434847564174292,0.4131145532202951,-0.025392463118107056,0.8866330383384776,-0.07350338965494752,0.19559387765664482,0.0,-0.09912141730481583,0.05624894740127828,0.0,-0.6977842933183762,-0.09412680205316304,0.019076949617292005,-0.09554439009181304,-0.020728675882106584
40,ACU,2014-05-02,175.0,10Q,-0.7337409179514444,-0.31858442414038646,-0.3377192982456141,0.08864771417595074,0.19938818730880858,0.0,3.757146673791077,-0.1288659793814434,0.126897868713168,-0.0877577941058374,0.19412082023123323,-0.07388019765938403,0.10329815921758922,0.03366248634547542,0.2895369061535855,0.17282321242183918,0.060086710827449874,0.11349270872821793,-0.43693383197956503,0.002108156285700824,-0.09396427287573728,-0.9324705727595842,0.16374256578311397,0.07584202400008455,-0.5960686757829073,-0.11111155910654469,0.23331483305727785,0.3086598692946426,-8.655423951695324,0.0,0.04680143770955181,0.09322692885258443,0.0,0.7873748389395838,0.48453138728391787,0.1562574511203767,0.010054435869571443,-0.4755525364223073
41,ACU,2014-08-14,104.0,10Q,-0.020467836257309857,1.00088404385308,0.15823211875843457,0.6289266822305624,0.28393177142098636,0.0,-4.1206765449351614,-0.18754956383822352,-0.052163603330704245,-0.10987288014886576,-0.0452593787649187,-0.12593531765341115,-0.008564209671247047,-0.2500835399677267,-0.18290389612043234,-0.1682976628176639,-0.2832341021648581,0.00025189170128903093,-0.16205678541323543,-0.1625896198932285,0.5421319503341611,0.3059085470817394,-0.41211281103402764,-0.26063955656897086,-0.011949051052188797,0.1633013341289148,-0.038692095551966066,-0.02040450021847151,-0.7070029583765738,0.0,-0.029119831188650025,-0.296779503326863,0.0,0.733432231703354,-0.49293545869429223,-0.26583884485876796,0.06546783079799767,0.3400721546210066
42,ACU,2014-11-14,92.0,10Q,0.2727272727272726,-0.18572248335808839,0.012820512820512775,-0.0882730408277852,0.01827680516205099,0.0,-0.20499804763764157,0.00860994675427662,0.01626170175918107,0.10442723888245542,-0.032982686236467273,0.11613183552342454,-0.028866100608627265,0.035120324899041044,-0.047903843167113935,0.005281631613035298,0.04264978617762227,-0.04422263842569263,0.13330324156677575,0.010885897879458706,-0.047374834121807874,-0.2330517958352042,0.07019628292493552,0.04865167739981291,-0.027118110332620127,-0.01308236354641612,-0.4485006957284772,-0.040437280475895565,-1.0454878376127246,0.0,-0.08589523298349022,0.05272326733083155,0.0,-0.07079299619860491,0.08136107398343406,0.00788001466216448,0.021504989091099658,0.04677391627305927
43,ACU,2015-05-13,180.0,10Q,-0.34507869391590307,-0.6917036775043696,-0.3081395348837209,-0.2737590028372576,-0.14918973515999823,0.0,4.345767914059733,0.08004247011679277,0.034496824978820895,-0.12631928926993952,-0.010781425771436037,-0.15777032926882517,0.06942999529906846,0.2801146873955789,0.21776324256475377,0.09245809950950379,0.13056967196288805,0.11943424116600443,-0.04390853707703968,0.1673561610363643,-0.07035583312205529,0.1899004603744806,0.09451101657610328,-0.026621213337482574,0.1755214838860013,-0.0711707777340348,-0.6607467605204131,-0.35012608209926654,-6.598456422328332,0.0,0.11325796538497435,0.3859674381680487,0.0,0.45820640115061617,0.2302351567073111,0.16133994107798288,-0.026167672583110035,-0.3711185994342884
44,ACU,2015-08-14,93.0,10Q,0.45012919896640835,0.147181162467251,0.3081395348837209,0.3181802749957561,0.29174881542399644,0.0,-4.068610553653642,0.17179847244579916,-0.035412068057900425,0.08549376081081106,0.00083295367370817,0.1008368882757098,-0.16473651062562378,0.049194876672834065,-0.3126002976165603,0.07954437384116075,0.0745608700966639,-0.05317910840606577,0.10743238781990072,0.0077096282524560245,-0.10346179934635047,0.006109956918954995,0.07074093722358199,0.14264943584089973,-0.25870756363636627,0.006715353218621822,0.40489343671944483,0.3680284684914842,0.0,0.0,0.12154553455656514,0.14743287452985876,0.0,-0.18207161586849452,-0.17181908783190836,0.05002790753472741,-0.04420686985710898,0.32632764425336724
45,ACU,2015-11-12,90.0,10Q,-0.19259259259259276,-0.3067525758564901,0.25,-0.4013779234321466,-0.44804282368685167,0.0,0.30152284263959384,0.7915001051967181,-0.0938851066753209,0.05677797261801165,-0.09553106004800604,0.07335273214745841,-0.012530021157806437,-0.004970903499841972,-0.017275526965734422,0.339813948300705,-0.21146804787433815,-0.03408442300785397,-0.3779725470074641,0.05328091154016956,-0.0819280904219255,0.033744797292430406,-0.055323990868744066,0.06685413674658114,0.33558543917707995,-0.014618588524801468,0.8877002588478852,-0.06335994343977436,0.0,0.0,0.0035328364384301647,0.2678807855819427,1.0,-0.23080122791452395,0.33854651731603025,0.03917598400565847,0.42558774612662764,0.01786610732471816
46,ACU,2016-05-13,183.0,10Q,-0.32854030501089315,0.26021735537052093,-0.3852941176470588,-0.7052343565163292,-0.25916202546592415,0.0,4.402627650044789,-0.4981794779767579,0.0926989375562629,-0.051713085441942086,0.04552477556315593,-0.012173481591090884,0.1724354765561228,0.009557968965001606,0.34713421852646,-0.4104926249581107,0.45568745869235106,0.08470969683491913,0.30579171092685586,0.04930702069734272,-0.2804815798043351,-0.08660575555148109,0.29137892646685326,-0.1467386772325867,-0.04115682068960691,-0.06713561491599818,-1.271090541794528,0.021106802666880475,0.0,0.0,-0.11358921558764035,-0.4972289577476816,-1.0,-0.5032242529225361,-0.46664157741473145,0.01715389603597539,-0.26932505894166603,-0.33803500251302565
47,ACU,2016-08-15,94.0,10Q,0.16532624349174696,0.8644508754681715,0.14376869391824543,0.2659961720677385,0.37939950639883646,0.0,-4.85122095642008,0.755305218365522,0.009034078219252617,-0.006389146209898056,0.008396075134319725,-0.0057418529211628044,-0.07592328653351577,-0.21169525086517937,-0.28781868010634004,-0.15560051838607003,-0.3106781379222202,-0.06347887943276054,-0.28119339082848016,-0.03671368398772934,-0.2644415880535067,0.043242844164095406,-0.1012291080247989,0.1526291398949149,0.17970328511574996,0.08602376719898874,0.4757164225924376,0.43141847289697677,1.8866177184247759,0.0,0.05499186244866583,-0.08843851242077982,1.0,0.039690141257147094,0.007263251640731161,-0.07438639192405061,-0.10195193169207561,0.3686539749343216
48,ACU,2016-11-04,81.0,10Q,0.07002409736144011,-0.20545210794106095,0.007654455986878084,0.23376421242512158,-0.25673798277299276,0.0,0.23785153463793973,-0.09542141782169278,-0.029189420859827564,0.025006545289788518,-0.002438181993867583,0.02879469704249149,-9.476186176016199e-05,0.09292819808684372,-0.041265350373904774,0.11169531779415864,0.021168322268943163,0.057259711197456875,-0.12927643894109708,-0.0387931771543466,0.035291547391629985,0.06914929101076839,-0.09186512512018652,-0.05513406181464475,-0.05504613578360629,0.06136897158161836,0.2271507266566768,-0.3646729880611842,-1.8866177184247759,0.0,-0.030653386183462916,-0.06216013819587696,0.0,-0.06662237123051251,-0.01284728762882259,0.08099286295319885,0.13078499838987834,-0.04291970775352505
49,AE,2005-05-16,,10Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,AIR,2005-07-22,,10K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,AUXO,2012-04-10,,10K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,AUXO,2013-03-28,352.0,10K,-0.055010046017240466,-0.1454836131095123,-0.008409054678782057,0.21494158981979938,-0.0089126559714795,0.0,0.36180146791657575,-0.006991944064447586,-0.0336812722257257,0.005948533633785669,0.002980554807802127,0.012456669661869646,0.015708447932238134,-0.003144409885737831,0.040315057469830884,-0.02609091088166271,-0.019123227306240942,-0.008426917661814137,0.11623547639964871,-0.013482134390809808,0.04589990149060119,-0.05922990784311832,0.116948316683255,0.0008359294786918214,0.10187363111228998,-0.042083545808000444,-0.3600698752168987,-0.15242415728720426,0.32522953081885486,0.0,0.09372146294396722,0.003182632319025158,-0.02794077565349684,-0.015240868742960823,0.036863172788750065,-0.04898269753819151,-0.04976722473844186,-0.028631799911388423
53,AUXO,2014-03-31,368.0,10K,-0.024774774774774633,0.02777777777777768,-0.00585616360365282,-0.06361149110807107,0.011326712503183178,0.0,-0.23737373737373724,0.05734696979567022,-0.00971323905287047,-0.010065428427006862,-0.002215519326853821,-0.014412004796112043,0.02026814777264918,0.054364697122689654,0.005935652340071651,-0.02344687969953463,-0.24591030098289823,0.03959320415034706,-0.135311458509073,-0.014051995096526548,-0.06653567580484954,0.011628068819827697,-0.08845303490816492,0.01639990325008256,0.020694896291227227,-0.023048524726758224,-0.11243744995427662,0.004800942648869544,-0.3623590383294052,0.0,-0.0052513281000708956,0.05125898706014276,0.04352315642561155,-0.051558310552213826,0.1685600973548229,0.026117456341870238,-0.05257671333641811,0.010182369938408375
54,AUXO,2015-03-30,364.0,10K,0.19686353019686353,0.11934156378600824,-0.09960753949276191,0.05813953488372092,-0.22150015561780279,1.0,-0.19865319865319864,0.012341336189945595,0.057580128561380506,0.08652481566381043,0.0313047884160631,0.09375805500028234,-0.04439098317455259,0.05281470980207659,-0.0448897476892689,0.039237881075319336,0.19554907380823905,-0.09447718519225912,0.42688839663869216,-0.012126217607289602,-0.23409934624314543,0.03060830723340202,-0.16855558985373453,0.8256747646127056,-0.08776780416241814,-0.020098419552867397,-0.22246977558933878,-0.13563922378946514,3.0525799215295386,0.0,-0.016165140257973776,-0.09962957318958787,-0.3482648596542638,0.05219718233010473,-0.26768949867298863,-0.09821449998062737,-0.025346912286461465,-0.010912056960228456
55,AUXO,2015-05-15,46.0,10Q,-0.5925091758425092,-0.4711934156378601,0.24395405858820496,0.34661422708618317,0.606608380726028,-1.0,3.175925925925926,-0.32322227771384193,-0.04147941495991958,-0.12872131501249617,-0.17691301059380427,-0.09780860086171161,0.12674145955343818,-0.30921867818780857,0.13870539601468268,-0.07405295332539663,-0.45763537315306835,-0.06535378718264573,-0.9892487801328178,-0.13601281163764556,0.3566725832939206,-0.05548029251640518,-0.4504436350050101,-0.6843014847487225,-0.188302842503408,0.24568854637313498,-0.22773268067203545,-0.2240866907083915,-4.015450414018988,0.0,0.2969298495388768,0.2555129943514628,0.8251826313227336,0.1868184571254623,-0.08613074334842752,-0.3810749971530786,0.5530397343084639,0.046809819212579984
57,AUXO,2016-03-30,320.0,10K,0.34291830399824785,0.6499662355202327,-0.12679734090468542,-0.4065150718625947,-0.5510056425987456,0.0,-3.2944982787198778,0.3304890587523267,-0.015576051683646619,0.04553562615604234,0.07142300557041503,0.011701898969626923,-0.10195412574078389,0.22443498748005153,-0.0710955540499334,0.03344708541798036,0.15532985939090493,0.11398922065407768,0.577509379653423,0.2280425209951502,-0.10885049640102185,0.08652732041498712,0.5374733577673059,0.05465600711376406,0.23388148601798286,-0.1687510115111026,0.30576639290426555,0.3472259396337063,1.8350276692825223,0.0,-0.24721852033400116,-0.22853730275603945,-0.6753614831309799,-0.09369477842844298,0.2528693692644576,0.42726484291206457,-0.40437858176798436,-0.06984912928396492
58,AUXO,2016-05-13,44.0,10Q,-0.3738387593373079,-0.6831273035650216,0.10051638042066191,0.6442707744681369,0.48001613051484215,0.0,4.852109272377383,-0.4485101052816288,0.03055318819586683,0.023689486162170925,-0.06949906128278538,0.03565426819096995,0.04741661965429378,-0.07656032290320469,0.03184863170363417,0.067146034758086,-0.17324105019665625,-0.14244057699733148,-0.5433697818864867,-0.14746391557593963,0.1051733109023113,-0.02812556289156687,-0.5487001488330061,-0.07953257429336635,-0.45746351505821325,0.09444414733738982,-0.576635842494043,-0.3538730205467767,-1.8350276692825223,0.0,0.323327085101347,0.3728133218730759,0.6391344080892217,-0.040133661171542157,-0.34207060977296355,-0.4530365634545005,0.4229239477583462,0.04901941530092002
60,BMRA,2010-10-15,,10Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
